rating,reviews_index,reviews_topic
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Did thefull drive from Fall River entrance to Grand lake and back. Started at 9:30 and got back at 6:30 stopping for short hikes and views along the way. 70 degrees at entrance and 27 degrees and windy at top. Beatiful scenery. A must for...,Beautiful all day drive in RMNP!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","As the highest elevation for a continuous paved road, this ranks right up there with the top scenic drives in the country. Before starting out, we purchased a CD and the visitors center which narated the drive as we went along. It helped explain the...",Great drive through RMNP
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We liked the scenery and the snow. Awesome rock formations along the trails too!,Loved the Snow
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Play in the snow in June and watch the elk from your car,Bring a jacket
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Loved the elevation, views, change in environments, and the visitors centers.",Amazing Drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is a must-do if you are anywhere near Rocky Mountain National Park. What a beautiful drive, with some great short hikes off the road. You feel as though you are on top of the world. We were lucky to be there before the park...",How can you describe this kind of beauty??
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The views on this drive are amazing. We drove from Estes Park to the Visitors Center at the highest point on the road. The views were breathtaking. It was a bit scary for me though. Once we were so high up that no more trees...,Kinda scary!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Visited RMNP in July 2009 - due to time crunch, we did very little hiking, but the drive through the park was stunning!
I also found the beloved walking stick in the park - It has adventured to Utah, Arizona, Indiana and soon to Washington...",Amazing Drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It was a gorgeous drive. For those of you who are afraid of heights like me, it wasn't bad. Definitely worth the drive. Grand Lake is a cute little town.",Beautiful scenery!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","You must drive trail ridge road. east to west may be the preferred way but we came from the west. It was incredible. Dramatic beauty and wonderful (scary) road. passengers see more than drivers (sheer drops, no guardrails, concentration required)",wow
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Could only go to Many Parks Curve but what we did see was beautiful. The mountains all had snow on them. We saw many elks and deers.,Snowed in
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Wonderful winding road up the mountain. The views are wonderful and the many pull-offs make great spots to take pictures. We stopped at the Alpine Visitor Center and had a quick lunch of a chili dog and pulled chicken sandwich (which was tasty) and browsed...,Excellent Drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Great views. Lots of opportunity to stop and take pictures. Close to to Estes park.,RMNP- Trail Ridge
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Definitely worth the gas to take an amazing scenic drive on top of the Rockies. Stop by the Alpine Mtn store which has some very cool stuff.,Great scenic drive on top of the Rockies
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We loved the views. It got pretty cold and really windy on the mountain. There are plenty of vehicle 'stop-offs'. We did not know there was a $20 toll charge. It was worth it to us.,Great views - be prepared for cold
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Trail ridge road (or route 34) can take you all the way to Grand Lake from Estes Park and back or one time we went all the way to Georgetown and back to Estes Park from 70 to 119 to 72 to 7 into Estes....,Amazing views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","So many people go into the park but not up and over the top. The scenery is beautiful and you may see, as I did on my last trip over, a pika, yellow bellied marmots, deer, elk and a bull moose. A moose always makes...",Don't miss this view
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This was the first time I had been over Trail Ridge Road. It wasn't too busy and there were lots of pull outs for photo ops.,Trail Ridge Road
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This one ranks right up there with Beartooth Highway, Glacier's ""Going to the Sun"", and Yosemite's Hwy 120 as some of the best scenic drives in the western US. We just drove the road today and there was less snow than I expected at the...",Great drive!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The road starts almost timidly but very quickly at every turn you are amazed my the sights in front of you and off your wheel. Anyone who loves a good and exciting drive needs to do this. Dont miss the Tundra Communities Trail - truly...,Lots of vistas and nerves
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Trail Ridge Road is a must for Colorado travelers. Beautiful drive - breathtaking!,Fun drive!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Stunning... Snow fields on side of road, wild life, spectacular views. Diverse landscape. Would recommend going in July, we went late June and the upper trails were too snowy.",Breathe Taking!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Here's a tip: go early in the morning or eat dinner and head up AFTER you eat. Here's why: most tourists won't get up early enough or they want to be back down the road to eat dinner and relax. But, the animals are out...",Beautiful fantastic drive!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We drove up Trail Ridge Road around sunset in mid May, it was opened 2 weeks early. Bring warm clothes as there is still snow on the mountain tops and we went from about 60 degrees in Estes Park to 40 degrees once we reached...",Beautiful Drive at sunset
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The road opened the day before we got there. You think you have seen the most amazing, beautiful sight your eyes can see, then you go around another bend, and there is another more beautiful, awesome sight. Loved every minute..it even snowed a bit on...",AMAZING!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Always love traveling and wildlife watching in RMNP,RMNP
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It had snowed the night before, looked like a Christmas card. Being from the south, all the mountains, lakes etc are very enjoyable. But go in the off season, 'cause if you get stuck behind a motor home, the trip will take ALL day. Up...",BEAUTIFUL
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Drove the Trail Ridge Road from Estes Park to the Continental Divide at Milner Pass. Fortunately for us, the lack of winter snow meant the road opened earlier than usual (normally it's closed unitl Memorial Day weekend). The views are spectacular. The Park Ranger at...",Amazing Drive at the top of the Rockies
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","What a wonderful way to get an overall view of the park in one day.
Wonderful views and well maintained road. Couldn't ask for more.",Incredible views!!
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Great drive but time it carefully. Weekends are literally a traffic jam from one end of RMNP to the other. Try to go during the week or first thing in the morning. Keep an eye out for all the animals, stop for a hike and...",Its all in the timing
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I've entered Rocky Mountain National Park many times from the east, through Estes Park, but my favorite route is from the south from Empire. The drive up is very rewarding with many great views and switchbacks on the way to Winter Park. From Winter Park...",Rocky Mountain National Park
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",WOW WOW WOW! We were so lucky on our recent trip to the Rockies that Trail Ridge Road opened early. We took the Road all the way up to the alpine region of the park and saw the most amazing earthly structures and even snowfall!!...,Breaktaking Views from the Ridge
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Trail Ridge Road offers some of the most stunning views I've ever seen from a road. It is well maintained, with several places to pull over to enjoy the fabulous views. It can also be a bit dicey however, especially if one is driving a...","Stunning, but not for the faint of heart!!"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I'm from Colorado and this is hands down my favorite place here. I take all my guests here and they are blown away. A MUST DO.,Hands down the best in Colorado.
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Liked the drive. We saw an adundance of wild life including elk and deer.,Awesome views
